7.08103179932e-05,1,0
9.89437103271e-05,1,0
0.000110864639282,1,0
0.000120878219604,1,0
0.000131845474243,1,0
0.000146865844727,1,0
0.000157833099365,1,0
0.000168800354004,1,0
0.000180006027222,1,0
0.000191926956177,1,0
0.000203847885132,1,0
0.000214815139771,1,0
0.000224828720093,1,0
0.000236988067627,1,0
0.000247001647949,1,0
0.000257015228271,1,0
0.000268936157227,1,0
0.000279903411865,1,0
0.000290870666504,1,0
0.000301837921143,1,0
0.000311851501465,1,0
0.000321865081787,1,0
0.000332832336426,1,0
0.000343799591064,1,0
0.000353813171387,1,0
0.000365018844604,1,0
0.000375986099243,1,0
0.000388860702515,1,0
0.000399827957153,1,0
0.000409841537476,1,0
0.000420808792114,1,0
0.000430822372437,1,0
0.000440835952759,1,0
0.000452995300293,1,0
0.000463008880615,1,0
0.000473976135254,1,0
0.000484943389893,1,0
0.000494956970215,1,0
0.000505924224854,1,0
0.000516891479492,1,0
0.000527858734131,1,0
0.000537872314453,1,0
0.000548839569092,1,0
0.000558853149414,1,0
0.000568866729736,1,0
0.000579833984375,1,0
0.000589847564697,1,0
0.000602006912231,1,0
0.000612020492554,1,0
0.000622987747192,1,0
0.000633001327515,1,0
0.000643968582153,1,0
0.000655889511108,1,0
0.000666856765747,1,0
0.000676870346069,1,0
0.000687837600708,1,0
0.000698804855347,1,0
0.000708818435669,1,0
0.000722885131836,1,0
0.000734806060791,1,0
0.000746011734009,1,0
0.000756025314331,1,0
0.000767946243286,1,0
0.000778913497925,1,0
0.000788927078247,1,0
0.000798940658569,1,0
0.000809907913208,1,0
0.00081992149353,1,0
0.000829935073853,1,0
0.000840902328491,1,0
0.00085186958313,1,0
0.000861883163452,1,0
0.000872850418091,1,0
0.000883817672729,1,0
0.000895023345947,1,0
0.000905990600586,1,0
0.000916957855225,1,0
0.000926971435547,1,0
0.000937938690186,1,0
0.000947952270508,1,0
0.000958919525146,1,0
0.000968933105469,1,0
0.000979900360107,1,0
0.00098991394043,1,0
0.000999927520752,1,0
0.00101089477539,1,0
0.00102281570435,1,0
0.00103402137756,1,0
0.00104403495789,1,0
0.00105500221252,1,0
0.00106596946716,1,0
0.0010769367218,1,0
0.00108695030212,1,0
0.00109791755676,1,0
0.00110793113708,1,0
0.00111889839172,1,0
0.00112891197205,1,0
0.001140832901,1,0
0.00115180015564,1,0
0.00116181373596,1,0
0.00117182731628,1,0
0.0011830329895,1,0
0.00119400024414,1,0
0.00120401382446,1,0
0.0012149810791,1,0
0.00122594833374,1,0
0.00123596191406,1,0
0.0012469291687,1,0
0.00125789642334,1,0
0.00126886367798,1,0
0.0012788772583,1,0
0.00128984451294,1,0
0.00129985809326,1,0
0.00130987167358,1,0
0.00132083892822,1,0
0.00133180618286,1,0
0.00134181976318,1,0
0.00135183334351,1,0
0.00136184692383,1,0
0.00137281417847,1,0
0.001384973526,1,0
0.00139594078064,1,0
0.00140595436096,1,0
0.0014169216156,1,0
0.00142693519592,1,0
0.00143694877625,1,0
0.00144696235657,1,0
0.00145888328552,1,0
0.00146985054016,1,0
0.00147986412048,1,0
0.00149083137512,1,0
0.00150084495544,1,0
0.00151085853577,1,0
0.00152182579041,1,0
0.00153303146362,1,0
0.00154280662537,1,0
0.00155282020569,1,0
0.00156402587891,1,0
0.00157380104065,1,0
0.00158381462097,1,0
0.00159502029419,1,0
0.00160503387451,1,0
0.00161480903625,1,0
0.00162601470947,1,0
0.00163602828979,1,0
0.00164794921875,1,0
0.00165891647339,1,0
0.00166988372803,1,0
0.00167989730835,1,0
0.0016918182373,1,0
0.00170183181763,1,0
0.00171279907227,1,0
0.00172281265259,1,0
0.00173401832581,1,0
0.00174403190613,1,0
0.00175380706787,1,0
0.00176596641541,1,0
0.00177693367004,1,0
0.00178694725037,1,0
0.001797914505,1,0
0.00180792808533,1,0
0.00181794166565,1,0
0.00229001045227,1,0
0.00230097770691,1,0
0.00231289863586,1,0
0.00232291221619,1,0
0.00233292579651,1,0
0.00234389305115,1,0
0.00235486030579,1,0
0.00236487388611,1,0
0.00237584114075,1,0
0.00238585472107,1,0
0.0023980140686,1,0
0.00240898132324,1,0
0.00241994857788,1,0
0.00243091583252,1,0
0.00244188308716,1,0
0.00245189666748,1,0
0.0024619102478,1,0
0.00247287750244,1,0
0.00248289108276,1,0
0.0024938583374,1,0
0.00250601768494,1,0
0.00251698493958,1,0
0.0025269985199,1,0
0.00253796577454,1,0
0.00254893302917,1,0
0.0025589466095,1,0
0.00256991386414,1,0
0.00258088111877,1,0
